Источники видео (Pexels, свободная лицензия):
kebab.mp4 — Pexels, автор Ozan Çelik — https://www.pexels.com/video/authentic-doner-kebab-meat-on-vertical-spit-34554206/
hot-dog.mp4 — Pexels, автор Doğan Alpaslan  Demir — https://www.pexels.com/video/close-up-of-a-beagle-s-nose-outdoors-28904747/
falafel.mp4 — Pexels, автор Ds babariya — https://www.pexels.com/video/close-up-of-freshly-made-falafel-balls-36985377/
dumplings.mp4 — Pexels, автор Gera Cejas — https://www.pexels.com/video/close-up-of-golden-frying-dumplings-in-oil-37039839/
burrito.mp4 — Pexels, автор Evgenij Mikhailov — https://www.pexels.com/video/delicious-burrito-with-onion-and-cilantro-garnish-34174964/
samosa.mp4 — Pexels, автор Saad Bin  Hasan — https://www.pexels.com/video/crispy-samosas-frying-in-hot-oil-35821202/
crepes.mp4 — Pexels, автор Nadin Sh — https://www.pexels.com/video/close-up-of-syrup-pouring-over-delicious-crepes-30877811/
fish-and-chips.mp4 — Pexels, автор Tima Miroshnichenko — https://www.pexels.com/video/a-macro-shot-of-a-bag-of-corn-chips-7033629/
bao-buns.mp4 — Pexels, автор Anna Bondarenko — https://www.pexels.com/video/close-up-video-of-buns-5877778/
empanadas.mp4 — Pexels, автор Gera Cejas — https://www.pexels.com/video/delicious-empanadas-on-rustic-plate-37069456/
grilled-corn.mp4 — Pexels, автор Gül Işık — https://www.pexels.com/video/corn-being-grilled-8316510/
roasted-chestnuts.mp4 — Pexels, автор Rahime Gül — https://www.pexels.com/video/close-up-of-roasted-chestnuts-cooking-on-grill-29486400/
french-toast.mp4 — Pexels, автор 宇航 钱 — https://www.pexels.com/video/close-up-of-toasts-with-butter-and-syrup-5463646/
bacon.mp4 — Pexels, автор Yanik Ottenbreit — https://www.pexels.com/video/close-up-shot-of-cooking-bacon-4381364/
sausages.mp4 — Pexels, автор Sofía  Falco — https://www.pexels.com/video/grilled-sausages-cooking-on-outdoor-bbq-grill-37058403/
granola.mp4 — Pexels, автор Masha Glazova — https://www.pexels.com/video/a-person-putting-a-chocolate-syrup-on-a-granola-cereals-6269003/
oatmeal.mp4 — Pexels, автор Masha Glazova — https://www.pexels.com/video/a-close-up-video-of-an-oatmeal-6256911/
fresh-orange-juice.mp4 — Pexels, автор Света Задорина — https://www.pexels.com/video/pouring-fresh-orange-juice-into-glass-indoors-29476779/
smoothie.mp4 — Pexels, автор Antoni Shkraba — https://www.pexels.com/video/close-up-video-of-strawberry-smoothie-4752363/
espresso.mp4 — Pexels, автор thiago japyassu — https://www.pexels.com/video/close-up-of-an-espresso-machine-pouring-coffee-into-a-ceramic-cup-14916793/
green-tea.mp4 — Pexels, автор George Frewat — https://www.pexels.com/video/close-up-of-green-tea-on-wooden-tray-31177941/
fruit-salad.mp4 — Pexels, автор Peggy Anke — https://www.pexels.com/video/a-close-up-shot-of-acai-fruit-bowl-3986224/
yogurt-bowl.mp4 — Pexels, автор Deeana Arts 🇵🇷 — https://www.pexels.com/video/a-bowl-of-yogurt-with-granola-and-berries-18831517/
cinnamon-roll.mp4 — Pexels, автор Anna Bondarenko — https://www.pexels.com/video/a-close-up-shot-of-a-cinnamon-rolls-6647193/
macarons.mp4 — Pexels, автор Anh Nguyen — https://www.pexels.com/video/close-up-of-colorful-french-macarons-assortment-32710165/
cupcakes.mp4 — Pexels, автор Tim Douglas — https://www.pexels.com/video/sprinkling-sprinkles-on-cupcakes-6206281/
apple-pie.mp4 — Pexels, автор Maksim Goncharenok — https://www.pexels.com/video/powdered-sugar-being-sprinkled-on-apple-pie-6162074/
chocolate-mousse.mp4 — Pexels, автор Esra Afşar — https://www.pexels.com/video/delicious-chocolate-mousse-with-berries-30850852/
gelato.mp4 — Pexels, автор ROMAN ODINTSOV — https://www.pexels.com/video/a-person-putting-gelato-in-a-blender-5319460/
frozen-yogurt.mp4 — Pexels, автор Max Griss — https://www.pexels.com/video/stirring-creamy-lime-yogurt-in-bowl-36686758/
churros.mp4 — Pexels, автор Efrem  Efre — https://www.pexels.com/video/churros-stall-at-busy-outdoor-festival-32710065/
strawberry-cake.mp4 — Pexels, автор ROMAN ODINTSOV — https://www.pexels.com/video/close-up-shot-of-a-person-slicing-a-strawberry-cake-6663173/
carrot-cake.mp4 — Pexels, автор Polina Tankilevitch — https://www.pexels.com/video/close-up-shot-of-a-carrot-cake-being-sliced-5848164/
pudding.mp4 — Pexels, автор Peggy Anke — https://www.pexels.com/video/chia-pudding-with-toppings-3909479/
chocolate-fondue.mp4 — Pexels, автор Mariano Navetta — https://www.pexels.com/video/close-up-shot-of-a-chocolate-fountain-4367397/
caramel-popcorn.mp4 — Pexels, автор Mikhail Nilov — https://www.pexels.com/video/close-up-video-of-caramel-popcorn-7677667/
tiramisu.mp4 — Pexels, автор Nadin Sh — https://www.pexels.com/video/delicious-tiramisu-and-mille-feuille-dessert-plating-31999293/
brownie.mp4 — Pexels, автор Lukas — https://www.pexels.com/video/close-up-video-of-a-chocolate-brownies-4589098/
street-tacos.mp4 — Pexels, автор Los Muertos Crew — https://www.pexels.com/video/a-person-putting-tacos-on-a-plate-8448188/
loaded-fries.mp4 — Pexels, автор Arshan Ali — https://www.pexels.com/video/fries-on-plates-13253647/
latte.mp4 — Pexels, автор Kateryna Hnidash — https://www.pexels.com/video/latte-art-heart-in-a-cozy-coffee-shop-36496398/
milkshake.mp4 — Pexels, автор aksinfo7 universe — https://www.pexels.com/video/whipped-cream-topping-on-chocolate-milkshake-30781979/
tacos.mp4 — Pexels, автор Kuiyibo Campos — https://www.pexels.com/video/close-up-of-delicious-tacos-being-prepared-37346941/
coffee.mp4 — Pexels, автор KATRIN  BOLOVTSOVA — https://www.pexels.com/video/man-holding-a-cup-of-coffee-6343885/
french-fries.mp4 — Pexels, автор Ron Lach — https://www.pexels.com/video/man-eating-french-fries-8467888/
cheeseburger.mp4 — Pexels, автор Ron Lach — https://www.pexels.com/video/rotating-shot-of-cheeseburger-8879540/
sushi.mp4 — Pexels, автор Kuiyibo Campos — https://www.pexels.com/video/a-person-holding-chopsticks-over-a-sushi-roll-19387193/
pasta.mp4 — Pexels, автор Evgenij Mikhailov — https://www.pexels.com/video/delicious-pasta-meal-with-fresh-vegetables-34317032/
nachos.mp4 — Pexels, автор Roken Manases — https://www.pexels.com/video/delicious-nachos-with-cheese-and-jalapenos-36126541/
pizza.mp4 — Pexels, автор C1 Superstar — https://www.pexels.com/video/delicious-italian-gourmet-pizza-closeup-31863656/
ramen.mp4 — Pexels, автор Nadin Sh — https://www.pexels.com/video/close-up-of-scrumptious-ramen-bowl-31745143/
steak.mp4 — Pexels, автор Nadin Sh — https://www.pexels.com/video/gourmet-steak-garnishing-with-fresh-herbs-35517077/
fried-chicken.mp4 — Pexels, автор RANA POST — https://www.pexels.com/video/crispy-fried-chicken-with-garlic-on-leaf-plate-37303070/
pancakes.mp4 — Pexels, автор alleksana — https://www.pexels.com/video/close-up-shot-of-pancakes-6757662/
donuts.mp4 — Pexels, автор cottonbro studio — https://www.pexels.com/video/three-donuts-on-a-white-table-with-a-shadow-4686903/
chocolate-cake.mp4 — Pexels, автор Vlada Karpovich — https://www.pexels.com/video/chocolate-birthday-cupcake-7150188/
cheesecake.mp4 — Pexels, автор Angelica Kushnir — https://www.pexels.com/video/a-person-is-holding-a-knife-and-fork-over-a-slice-of-lemon-cheesecake-27928891/
onion-rings.mp4 — Pexels, автор Moo  Lens — https://www.pexels.com/video/delicious-stack-burger-with-bacon-and-onion-rings-36864822/
great-wall-of-china.mp4 — Pexels, автор K — https://www.pexels.com/video/slow-motion-footage-of-a-crowd-of-tourists-walking-along-the-great-walls-of-china-with-the-view-of-the-surrounding-landscape-2881967/
burj-khalifa.mp4 — Pexels, автор Collab Media — https://www.pexels.com/video/burj-khalifa-17452857/
sagrada-familia.mp4 — Pexels, автор LUCIA CUELLAR*DEANDA — https://www.pexels.com/video/sagrada-familia-27866560/
statue-of-liberty.mp4 — Pexels, автор Jose Luis Araya Picado — https://www.pexels.com/video/statue-of-liberty-in-new-york-city-skyline-35194304/
espresso.mp4 — Pexels, автор İsa Kılavuzoğlu — https://www.pexels.com/video/close-up-of-espresso-brewing-into-elegant-cup-31264406/
